2025-01-14 00:37:12,337 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 00:37:12,337 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 00:37:14,105 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 00:37:14,105 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 00:37:14,105 - b2_model - INFO - No model found starting from scratch
2025-01-15 02:55:30,181 - b2_model - INFO - Evaluating : Epoch 77, Batch 29/84 loss 2.069260597229004 accuracy 0.13125
2025-01-15 02:55:43,700 - b2_model - INFO - Evaluating : Epoch 77, Batch 44/84 loss 2.0472605363889174 accuracy 0.13472222222222222
2025-01-15 02:55:56,314 - b2_model - INFO - Evaluating : Epoch 77, Batch 59/84 loss 2.028113803621066 accuracy 0.14895833333333333
2025-01-15 02:56:08,312 - b2_model - INFO - Evaluating : Epoch 77, Batch 74/84 loss 2.0260167363527657 accuracy 0.145
2025-01-15 02:56:14,434 - b2_model - INFO - Eval Epoch 77: Loss 2.00166825737272, Accuracy: 0.14317673378076062
2025-01-15 02:56:14,500 - b2_model - INFO - Epoch 78, Current LR: 2.3972718249070816e-14
2025-01-15 02:56:51,142 - b2_model - INFO - Training: Epoch 78, Batch 19/135 loss 2.263037556096127 accuracy 0.15
2025-01-15 02:57:25,479 - b2_model - INFO - Training: Epoch 78, Batch 39/135 loss 2.175722904694386 accuracy 0.15
2025-01-15 02:58:00,614 - b2_model - INFO - Training: Epoch 78, Batch 59/135 loss 2.1478769375106035 accuracy 0.15208333333333332
2025-01-15 02:58:34,598 - b2_model - INFO - Training: Epoch 78, Batch 79/135 loss 2.122079022323029 accuracy 0.15546875
2025-01-15 02:59:08,743 - b2_model - INFO - Training: Epoch 78, Batch 99/135 loss 2.116067472130361 accuracy 0.1525
2025-01-15 02:59:43,178 - b2_model - INFO - Training: Epoch 78, Batch 119/135 loss 2.1097229248335383 accuracy 0.159375
2025-01-15 03:00:06,906 - b2_model - INFO - Epoch 78, Loss: 2.0866832265147455 Accuracy: 0.15892193308550187
2025-01-15 03:00:22,356 - b2_model - INFO - Evaluating : Epoch 78, Batch 14/84 loss 2.1442001717431203 accuracy 0.13333333333333333
2025-01-15 03:00:36,041 - b2_model - INFO - Evaluating : Epoch 78, Batch 29/84 loss 2.0710804585752816 accuracy 0.13333333333333333
2025-01-15 03:00:49,767 - b2_model - INFO - Evaluating : Epoch 78, Batch 44/84 loss 2.0468250729820947 accuracy 0.1361111111111111
2025-01-15 03:01:02,462 - b2_model - INFO - Evaluating : Epoch 78, Batch 59/84 loss 2.0276506411827215 accuracy 0.15520833333333334
2025-01-15 03:01:14,444 - b2_model - INFO - Evaluating : Epoch 78, Batch 74/84 loss 2.025090749199326 accuracy 0.15166666666666667
2025-01-15 03:01:20,412 - b2_model - INFO - Eval Epoch 78: Loss 2.0005182112966264, Accuracy: 0.14914243102162567
2025-01-15 03:01:20,479 - b2_model - INFO - Epoch 79, Current LR: 1.7979538686803112e-14
2025-01-15 03:01:57,671 - b2_model - INFO - Training: Epoch 79, Batch 19/135 loss 2.2101000484667326 accuracy 0.134375
2025-01-15 03:02:31,257 - b2_model - INFO - Training: Epoch 79, Batch 39/135 loss 2.144352084551102 accuracy 0.14375
2025-01-15 03:03:05,553 - b2_model - INFO - Training: Epoch 79, Batch 59/135 loss 2.1340082398915694 accuracy 0.15625
2025-01-15 03:03:40,732 - b2_model - INFO - Training: Epoch 79, Batch 79/135 loss 2.1260468597653546 accuracy 0.15390625
2025-01-15 03:04:15,308 - b2_model - INFO - Training: Epoch 79, Batch 99/135 loss 2.1147188140888407 accuracy 0.155625
2025-01-15 03:04:49,453 - b2_model - INFO - Training: Epoch 79, Batch 119/135 loss 2.1023534766766203 accuracy 0.16770833333333332
2025-01-15 03:05:12,588 - b2_model - INFO - Epoch 79, Loss: 2.0880711511329366 Accuracy: 0.16403345724907062
2025-01-15 03:05:27,688 - b2_model - INFO - Evaluating : Epoch 79, Batch 14/84 loss 2.1453757200922285 accuracy 0.12916666666666668
2025-01-15 03:05:41,174 - b2_model - INFO - Evaluating : Epoch 79, Batch 29/84 loss 2.072885443424356 accuracy 0.13125
2025-01-15 03:05:54,814 - b2_model - INFO - Evaluating : Epoch 79, Batch 44/84 loss 2.0510551658543674 accuracy 0.13472222222222222
2025-01-15 03:06:07,648 - b2_model - INFO - Evaluating : Epoch 79, Batch 59/84 loss 2.0321402226464222 accuracy 0.14895833333333333
2025-01-15 03:06:19,987 - b2_model - INFO - Evaluating : Epoch 79, Batch 74/84 loss 2.030018580926431 accuracy 0.14333333333333334
2025-01-15 03:06:26,017 - b2_model - INFO - Eval Epoch 79: Loss 2.006466473851885, Accuracy: 0.14168530947054436
2025-01-15 03:06:26,083 - b2_model - INFO - Epoch 80, Current LR: 1.3484654015102333e-14
2025-01-15 03:07:03,170 - b2_model - INFO - Training: Epoch 80, Batch 19/135 loss 2.2150971199336804 accuracy 0.125
2025-01-15 03:07:38,098 - b2_model - INFO - Training: Epoch 80, Batch 39/135 loss 2.1536841484216542 accuracy 0.153125
2025-01-15 03:08:12,537 - b2_model - INFO - Training: Epoch 80, Batch 59/135 loss 2.1339371224581183 accuracy 0.14791666666666667
2025-01-15 03:08:46,869 - b2_model - INFO - Training: Epoch 80, Batch 79/135 loss 2.1268524172939833 accuracy 0.1546875
2025-01-15 03:09:21,103 - b2_model - INFO - Training: Epoch 80, Batch 99/135 loss 2.1152089304394193 accuracy 0.158125
2025-01-15 03:09:56,274 - b2_model - INFO - Training: Epoch 80, Batch 119/135 loss 2.108633631417731 accuracy 0.159375
2025-01-15 03:10:19,667 - b2_model - INFO - Epoch 80, Loss: 2.0985362088238753 Accuracy: 0.15892193308550187
2025-01-15 03:10:34,670 - b2_model - INFO - Evaluating : Epoch 80, Batch 14/84 loss 2.147322024617876 accuracy 0.12916666666666668
2025-01-15 03:10:48,183 - b2_model - INFO - Evaluating : Epoch 80, Batch 29/84 loss 2.074509328809278 accuracy 0.13125
2025-01-15 03:11:01,753 - b2_model - INFO - Evaluating : Epoch 80, Batch 44/84 loss 2.052757802334699 accuracy 0.13472222222222222
2025-01-15 03:11:14,416 - b2_model - INFO - Evaluating : Epoch 80, Batch 59/84 loss 2.0328424623457053 accuracy 0.14791666666666667
2025-01-15 03:11:26,466 - b2_model - INFO - Evaluating : Epoch 80, Batch 74/84 loss 2.031039060773076 accuracy 0.1425
2025-01-15 03:11:32,459 - b2_model - INFO - Eval Epoch 80: Loss 2.007395545641581, Accuracy: 0.14093959731543623
2025-01-15 03:11:32,525 - b2_model - INFO - Epoch 81, Current LR: 1.0113490511326749e-14
2025-01-15 03:12:08,943 - b2_model - INFO - Training: Epoch 81, Batch 19/135 loss 2.1828407049179077 accuracy 0.15
2025-01-15 03:12:44,083 - b2_model - INFO - Training: Epoch 81, Batch 39/135 loss 2.1240374614030886 accuracy 0.16875
2025-01-15 03:13:18,584 - b2_model - INFO - Training: Epoch 81, Batch 59/135 loss 2.1115473690679516 accuracy 0.17083333333333334
2025-01-15 03:13:53,340 - b2_model - INFO - Training: Epoch 81, Batch 79/135 loss 2.1104615126984028 accuracy 0.1578125
2025-01-15 03:14:27,814 - b2_model - INFO - Training: Epoch 81, Batch 99/135 loss 2.098371335954377 accuracy 0.155
2025-01-15 03:15:02,757 - b2_model - INFO - Training: Epoch 81, Batch 119/135 loss 2.09762441310562 accuracy 0.153125
2025-01-15 03:15:27,045 - b2_model - INFO - Epoch 81, Loss: 2.0827902043307267 Accuracy: 0.15613382899628253
2025-01-15 03:15:42,372 - b2_model - INFO - Evaluating : Epoch 81, Batch 14/84 loss 2.143238399709974 accuracy 0.12916666666666668
2025-01-15 03:15:56,001 - b2_model - INFO - Evaluating : Epoch 81, Batch 29/84 loss 2.0699724287822328 accuracy 0.13333333333333333
2025-01-15 03:16:09,622 - b2_model - INFO - Evaluating : Epoch 81, Batch 44/84 loss 2.0470398474823344 accuracy 0.1361111111111111
2025-01-15 03:16:22,244 - b2_model - INFO - Evaluating : Epoch 81, Batch 59/84 loss 2.028392064369331 accuracy 0.15208333333333332
2025-01-15 03:16:34,275 - b2_model - INFO - Evaluating : Epoch 81, Batch 74/84 loss 2.0259529754922196 accuracy 0.15
2025-01-15 03:16:40,477 - b2_model - INFO - Eval Epoch 81: Loss 2.001460925454185, Accuracy: 0.14914243102162567
2025-01-15 03:16:40,541 - b2_model - INFO - Epoch 82, Current LR: 7.585117883495062e-15
2025-01-15 03:17:17,604 - b2_model - INFO - Training: Epoch 82, Batch 19/135 loss 2.1858904361724854 accuracy 0.153125
2025-01-15 03:17:52,312 - b2_model - INFO - Training: Epoch 82, Batch 39/135 loss 2.121132208750798 accuracy 0.1578125
2025-01-15 03:18:27,254 - b2_model - INFO - Training: Epoch 82, Batch 59/135 loss 2.1125714172751215 accuracy 0.15729166666666666
2025-01-15 03:19:01,677 - b2_model - INFO - Training: Epoch 82, Batch 79/135 loss 2.1058916985234126 accuracy 0.16328125
2025-01-15 03:19:36,123 - b2_model - INFO - Training: Epoch 82, Batch 99/135 loss 2.0984482524370907 accuracy 0.161875
2025-01-15 03:20:10,012 - b2_model - INFO - Training: Epoch 82, Batch 119/135 loss 2.096193587078768 accuracy 0.1609375
2025-01-15 03:20:33,329 - b2_model - INFO - Epoch 82, Loss: 2.077954285233109 Accuracy: 0.15985130111524162
2025-01-15 03:20:48,628 - b2_model - INFO - Evaluating : Epoch 82, Batch 14/84 loss 2.1505432299205234 accuracy 0.12916666666666668
2025-01-15 03:21:02,726 - b2_model - INFO - Evaluating : Epoch 82, Batch 29/84 loss 2.0765177628089644 accuracy 0.13125
2025-01-15 03:21:16,468 - b2_model - INFO - Evaluating : Epoch 82, Batch 44/84 loss 2.0521356598897413 accuracy 0.13472222222222222
2025-01-15 03:21:29,263 - b2_model - INFO - Evaluating : Epoch 82, Batch 59/84 loss 2.0313605211548884 accuracy 0.14791666666666667
2025-01-15 03:21:41,386 - b2_model - INFO - Evaluating : Epoch 82, Batch 74/84 loss 2.029134317024334 accuracy 0.1425
2025-01-15 03:21:47,500 - b2_model - INFO - Eval Epoch 82: Loss 2.0046976449943723, Accuracy: 0.14093959731543623
2025-01-15 03:21:47,580 - b2_model - INFO - Epoch 83, Current LR: 5.688838412621296e-15
2025-01-15 03:22:24,519 - b2_model - INFO - Training: Epoch 83, Batch 19/135 loss 2.2121091453652633 accuracy 0.15625
2025-01-15 03:22:59,043 - b2_model - INFO - Training: Epoch 83, Batch 39/135 loss 2.150956325041942 accuracy 0.15
2025-01-15 03:23:33,139 - b2_model - INFO - Training: Epoch 83, Batch 59/135 loss 2.1150772086644576 accuracy 0.15520833333333334
2025-01-15 03:24:07,284 - b2_model - INFO - Training: Epoch 83, Batch 79/135 loss 2.1041307162634935 accuracy 0.1609375
2025-01-15 03:24:42,970 - b2_model - INFO - Training: Epoch 83, Batch 99/135 loss 2.097069742703679 accuracy 0.1675
2025-01-15 03:25:17,569 - b2_model - INFO - Training: Epoch 83, Batch 119/135 loss 2.09694936596045 accuracy 0.16510416666666666
2025-01-15 03:25:41,069 - b2_model - INFO - Epoch 83, Loss: 2.087211212405452 Accuracy: 0.15985130111524162
2025-01-15 03:25:56,094 - b2_model - INFO - Evaluating : Epoch 83, Batch 14/84 loss 2.1478254965373447 accuracy 0.12916666666666668
2025-01-15 03:26:09,624 - b2_model - INFO - Evaluating : Epoch 83, Batch 29/84 loss 2.075264630646541 accuracy 0.13125
2025-01-15 03:26:23,172 - b2_model - INFO - Evaluating : Epoch 83, Batch 44/84 loss 2.0522460720755835 accuracy 0.13472222222222222
2025-01-15 03:26:35,676 - b2_model - INFO - Evaluating : Epoch 83, Batch 59/84 loss 2.031332104893054 accuracy 0.14791666666666667
2025-01-15 03:26:47,711 - b2_model - INFO - Evaluating : Epoch 83, Batch 74/84 loss 2.02886055772369 accuracy 0.1425
2025-01-15 03:26:54,051 - b2_model - INFO - Eval Epoch 83: Loss 2.0049598401501063, Accuracy: 0.14093959731543623
2025-01-15 03:26:54,128 - b2_model - INFO - Epoch 84, Current LR: 4.266628809465973e-15
2025-01-15 03:27:32,037 - b2_model - INFO - Training: Epoch 84, Batch 19/135 loss 2.2065588361338566 accuracy 0.134375
2025-01-15 03:28:06,745 - b2_model - INFO - Training: Epoch 84, Batch 39/135 loss 2.1549347639083862 accuracy 0.15
2025-01-15 03:28:41,828 - b2_model - INFO - Training: Epoch 84, Batch 59/135 loss 2.13758033412998 accuracy 0.153125
2025-01-15 03:29:15,887 - b2_model - INFO - Training: Epoch 84, Batch 79/135 loss 2.1151788008363943 accuracy 0.1640625
2025-01-15 03:29:50,000 - b2_model - INFO - Training: Epoch 84, Batch 99/135 loss 2.1134078948184696 accuracy 0.16375
2025-01-15 03:30:24,435 - b2_model - INFO - Training: Epoch 84, Batch 119/135 loss 2.111997809730658 accuracy 0.16041666666666668
2025-01-15 03:30:47,912 - b2_model - INFO - Epoch 84, Loss: 2.0928579524711326 Accuracy: 0.15985130111524162
2025-01-15 03:31:03,432 - b2_model - INFO - Evaluating : Epoch 84, Batch 14/84 loss 2.1446972829954967 accuracy 0.12916666666666668
2025-01-15 03:31:17,213 - b2_model - INFO - Evaluating : Epoch 84, Batch 29/84 loss 2.0718702201185555 accuracy 0.13125
2025-01-15 03:31:30,787 - b2_model - INFO - Evaluating : Epoch 84, Batch 44/84 loss 2.0500260672786017 accuracy 0.13472222222222222
2025-01-15 03:31:43,398 - b2_model - INFO - Evaluating : Epoch 84, Batch 59/84 loss 2.031158166416621 accuracy 0.15
2025-01-15 03:31:55,497 - b2_model - INFO - Evaluating : Epoch 84, Batch 74/84 loss 2.0283174079817696 accuracy 0.14583333333333334
2025-01-15 03:32:01,509 - b2_model - INFO - Eval Epoch 84: Loss 2.0046963010515486, Accuracy: 0.14392244593586875
2025-01-15 03:32:01,590 - b2_model - INFO - Epoch 85, Current LR: 3.1999716070994795e-15
2025-01-15 03:32:38,474 - b2_model - INFO - Training: Epoch 85, Batch 19/135 loss 2.1681223856775382 accuracy 0.18125
2025-01-15 03:33:13,147 - b2_model - INFO - Training: Epoch 85, Batch 39/135 loss 2.1299543992066994 accuracy 0.1796875
2025-01-15 03:33:48,032 - b2_model - INFO - Training: Epoch 85, Batch 59/135 loss 2.126021435705282 accuracy 0.175
2025-01-15 03:34:24,102 - b2_model - INFO - Training: Epoch 85, Batch 79/135 loss 2.11283935474444 accuracy 0.16875
2025-01-15 03:34:58,161 - b2_model - INFO - Training: Epoch 85, Batch 99/135 loss 2.097328549683696 accuracy 0.164375
2025-01-15 03:35:33,709 - b2_model - INFO - Training: Epoch 85, Batch 119/135 loss 2.093675504211618 accuracy 0.165625
2025-01-15 03:35:57,400 - b2_model - INFO - Epoch 85, Loss: 2.075945750872294 Accuracy: 0.16263940520446096
2025-01-15 03:36:12,846 - b2_model - INFO - Evaluating : Epoch 85, Batch 14/84 loss 2.148263088294438 accuracy 0.12916666666666668
2025-01-15 03:36:26,624 - b2_model - INFO - Evaluating : Epoch 85, Batch 29/84 loss 2.0740856877688705 accuracy 0.13125
2025-01-15 03:36:40,127 - b2_model - INFO - Evaluating : Epoch 85, Batch 44/84 loss 2.0506383153525265 accuracy 0.13472222222222222
2025-01-15 03:36:52,718 - b2_model - INFO - Evaluating : Epoch 85, Batch 59/84 loss 2.031423740467783 accuracy 0.15
2025-01-15 03:37:04,750 - b2_model - INFO - Evaluating : Epoch 85, Batch 74/84 loss 2.0290422085169197 accuracy 0.14583333333333334
2025-01-15 03:37:10,698 - b2_model - INFO - Eval Epoch 85: Loss 2.005331275008974, Accuracy: 0.14392244593586875
2025-01-15 03:37:10,762 - b2_model - INFO - Epoch 86, Current LR: 2.3999787053246094e-15
2025-01-15 03:37:47,862 - b2_model - INFO - Training: Epoch 86, Batch 19/135 loss 2.200797953103718 accuracy 0.178125
2025-01-15 03:38:22,211 - b2_model - INFO - Training: Epoch 86, Batch 39/135 loss 2.14228125107594 accuracy 0.15625
2025-01-15 03:38:56,600 - b2_model - INFO - Training: Epoch 86, Batch 59/135 loss 2.1111897917117104 accuracy 0.165625
2025-01-15 03:39:31,264 - b2_model - INFO - Training: Epoch 86, Batch 79/135 loss 2.1102650708790067 accuracy 0.159375
2025-01-15 03:40:05,551 - b2_model - INFO - Training: Epoch 86, Batch 99/135 loss 2.1059010522534147 accuracy 0.1575
2025-01-15 03:40:40,450 - b2_model - INFO - Training: Epoch 86, Batch 119/135 loss 2.100448239751223 accuracy 0.15677083333333333
2025-01-15 03:41:03,281 - b2_model - INFO - Epoch 86, Loss: 2.0875671536834153 Accuracy: 0.15613382899628253
2025-01-15 03:41:18,442 - b2_model - INFO - Evaluating : Epoch 86, Batch 14/84 loss 2.1512295518602644 accuracy 0.12916666666666668
2025-01-15 03:41:31,956 - b2_model - INFO - Evaluating : Epoch 86, Batch 29/84 loss 2.07731988923303 accuracy 0.13125
2025-01-15 03:41:45,612 - b2_model - INFO - Evaluating : Epoch 86, Batch 44/84 loss 2.0532473379915412 accuracy 0.13472222222222222
2025-01-15 03:41:58,166 - b2_model - INFO - Evaluating : Epoch 86, Batch 59/84 loss 2.0331553826897832 accuracy 0.14791666666666667
2025-01-15 03:42:10,217 - b2_model - INFO - Evaluating : Epoch 86, Batch 74/84 loss 2.0302529528334334 accuracy 0.1425
2025-01-15 03:42:16,418 - b2_model - INFO - Eval Epoch 86: Loss 2.0059430428913663, Accuracy: 0.14093959731543623
2025-01-15 03:42:16,467 - b2_model - INFO - Epoch 87, Current LR: 1.799984028993457e-15
2025-01-15 03:42:53,491 - b2_model - INFO - Training: Epoch 87, Batch 19/135 loss 2.214507303739849 accuracy 0.15625
2025-01-15 03:43:27,725 - b2_model - INFO - Training: Epoch 87, Batch 39/135 loss 2.138713286473201 accuracy 0.171875
2025-01-15 03:44:02,123 - b2_model - INFO - Training: Epoch 87, Batch 59/135 loss 2.118731448205851 accuracy 0.17708333333333334
2025-01-15 03:44:36,617 - b2_model - INFO - Training: Epoch 87, Batch 79/135 loss 2.1000534552562087 accuracy 0.18125
2025-01-15 03:45:11,714 - b2_model - INFO - Training: Epoch 87, Batch 99/135 loss 2.09810413856699 accuracy 0.174375
2025-01-15 03:45:46,646 - b2_model - INFO - Training: Epoch 87, Batch 119/135 loss 2.1026387404994806 accuracy 0.16927083333333334
2025-01-15 03:46:10,154 - b2_model - INFO - Epoch 87, Loss: 2.085069645775689 Accuracy: 0.16821561338289961
2025-01-15 03:46:25,348 - b2_model - INFO - Evaluating : Epoch 87, Batch 14/84 loss 2.150037033217294 accuracy 0.12916666666666668
2025-01-15 03:46:38,967 - b2_model - INFO - Evaluating : Epoch 87, Batch 29/84 loss 2.0764161636089455 accuracy 0.13125
2025-01-15 03:46:52,551 - b2_model - INFO - Evaluating : Epoch 87, Batch 44/84 loss 2.0521550232713874 accuracy 0.13472222222222222
2025-01-15 03:47:05,186 - b2_model - INFO - Evaluating : Epoch 87, Batch 59/84 loss 2.0303088608434643 accuracy 0.14791666666666667
2025-01-15 03:47:17,285 - b2_model - INFO - Evaluating : Epoch 87, Batch 74/84 loss 2.0287769372398787 accuracy 0.1425
2025-01-15 03:47:23,307 - b2_model - INFO - Eval Epoch 87: Loss 2.0042180830524083, Accuracy: 0.14093959731543623
2025-01-15 03:47:23,370 - b2_model - INFO - Epoch 88, Current LR: 1.3499880217450929e-15
2025-01-15 03:48:00,150 - b2_model - INFO - Training: Epoch 88, Batch 19/135 loss 2.1719129963925012 accuracy 0.178125
2025-01-15 03:48:35,047 - b2_model - INFO - Training: Epoch 88, Batch 39/135 loss 2.1135197388820157 accuracy 0.1734375
2025-01-15 03:49:10,111 - b2_model - INFO - Training: Epoch 88, Batch 59/135 loss 2.0859791525339677 accuracy 0.175
2025-01-15 03:49:44,303 - b2_model - INFO - Training: Epoch 88, Batch 79/135 loss 2.0813071652303767 accuracy 0.17421875
2025-01-15 03:50:18,853 - b2_model - INFO - Training: Epoch 88, Batch 99/135 loss 2.095201900511077 accuracy 0.165
2025-01-15 03:50:53,476 - b2_model - INFO - Training: Epoch 88, Batch 119/135 loss 2.0976422574339795 accuracy 0.1640625
2025-01-15 03:51:17,453 - b2_model - INFO - Epoch 88, Loss: 2.081277193846526 Accuracy: 0.16403345724907062
2025-01-15 03:51:32,937 - b2_model - INFO - Evaluating : Epoch 88, Batch 14/84 loss 2.132901574884142 accuracy 0.14583333333333334
2025-01-15 03:51:46,498 - b2_model - INFO - Evaluating : Epoch 88, Batch 29/84 loss 2.0637339476881356 accuracy 0.14166666666666666
2025-01-15 03:52:00,052 - b2_model - INFO - Evaluating : Epoch 88, Batch 44/84 loss 2.044454731724479 accuracy 0.14305555555555555
2025-01-15 03:52:12,520 - b2_model - INFO - Evaluating : Epoch 88, Batch 59/84 loss 2.0280219659966936 accuracy 0.159375
2025-01-15 03:52:24,535 - b2_model - INFO - Evaluating : Epoch 88, Batch 74/84 loss 2.02654949072245 accuracy 0.16416666666666666
2025-01-15 03:52:30,574 - b2_model - INFO - Eval Epoch 88: Loss 2.0027875772544315, Accuracy: 0.1610738255033557
2025-01-15 03:52:30,633 - b2_model - INFO - Epoch 89, Current LR: 1.0124910163088197e-15
2025-01-15 03:53:07,536 - b2_model - INFO - Training: Epoch 89, Batch 19/135 loss 2.2159879333094548 accuracy 0.15
2025-01-15 03:53:42,924 - b2_model - INFO - Training: Epoch 89, Batch 39/135 loss 2.152562058888949 accuracy 0.15
2025-01-15 03:54:17,488 - b2_model - INFO - Training: Epoch 89, Batch 59/135 loss 2.130005056575193 accuracy 0.15
2025-01-15 03:54:52,620 - b2_model - INFO - Training: Epoch 89, Batch 79/135 loss 2.112122789213929 accuracy 0.1484375
2025-01-15 03:55:26,676 - b2_model - INFO - Training: Epoch 89, Batch 99/135 loss 2.1073186469800547 accuracy 0.150625
2025-01-15 03:56:00,745 - b2_model - INFO - Training: Epoch 89, Batch 119/135 loss 2.1032809900636433 accuracy 0.15677083333333333
2025-01-15 03:56:23,736 - b2_model - INFO - Epoch 89, Loss: 2.08880481366758 Accuracy: 0.15938661710037175
2025-01-15 03:56:38,786 - b2_model - INFO - Evaluating : Epoch 89, Batch 14/84 loss 2.141544691153935 accuracy 0.14166666666666666
2025-01-15 03:56:52,398 - b2_model - INFO - Evaluating : Epoch 89, Batch 29/84 loss 2.0689020567926866 accuracy 0.1375
2025-01-15 03:57:05,945 - b2_model - INFO - Evaluating : Epoch 89, Batch 44/84 loss 2.044825540347533 accuracy 0.1388888888888889
2025-01-15 03:57:19,082 - b2_model - INFO - Evaluating : Epoch 89, Batch 59/84 loss 2.0252922732951277 accuracy 0.15833333333333333
2025-01-15 03:57:31,998 - b2_model - INFO - Evaluating : Epoch 89, Batch 74/84 loss 2.0236438963864303 accuracy 0.1575
2025-01-15 03:57:38,034 - b2_model - INFO - Eval Epoch 89: Loss 1.9989028431120373, Accuracy: 0.15510812826249068
2025-01-15 09:45:16,361 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-15 09:45:16,364 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-15 09:45:18,377 - b2_model - INFO - Current path: C:\Project\project
2025-01-15 09:45:18,378 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-15 09:45:18,378 - b2_model - INFO - No model found starting from scratch
2025-01-15 09:45:18,381 - b2_model - INFO - Epoch 1, Current LR: 0.0001
2025-01-15 09:45:57,728 - b2_model - INFO - Training: Epoch 1, Batch 19/135 loss 2.304139018058777 accuracy 0.103125
2025-01-15 09:46:31,070 - b2_model - INFO - Training: Epoch 1, Batch 39/135 loss 2.282882864658649 accuracy 0.1140625
2025-01-15 09:47:03,961 - b2_model - INFO - Training: Epoch 1, Batch 59/135 loss 2.2466992665145358 accuracy 0.13020833333333334
2025-01-15 09:47:37,962 - b2_model - INFO - Training: Epoch 1, Batch 79/135 loss 2.2141533048847055 accuracy 0.1375
2025-01-15 09:48:10,316 - b2_model - INFO - Training: Epoch 1, Batch 99/135 loss 2.200360558249734 accuracy 0.13875
2025-01-15 09:48:42,486 - b2_model - INFO - Training: Epoch 1, Batch 119/135 loss 2.1892043251951203 accuracy 0.14010416666666667
2025-01-15 09:49:03,333 - b2_model - INFO - Epoch 1, Loss: 2.1660535061800923 Accuracy: 0.14265799256505576
2025-01-15 09:49:17,829 - b2_model - INFO - Evaluating : Epoch 1, Batch 14/84 loss 2.21770236321858 accuracy 0.15416666666666667
2025-01-15 09:49:31,470 - b2_model - INFO - Evaluating : Epoch 1, Batch 29/84 loss 2.1290667796957083 accuracy 0.15416666666666667
2025-01-15 09:49:44,844 - b2_model - INFO - Evaluating : Epoch 1, Batch 44/84 loss 2.098944669420069 accuracy 0.1486111111111111
2025-01-15 09:49:57,911 - b2_model - INFO - Evaluating : Epoch 1, Batch 59/84 loss 2.087075734542588 accuracy 0.13854166666666667
2025-01-15 09:50:10,460 - b2_model - INFO - Evaluating : Epoch 1, Batch 74/84 loss 2.0900625586509705 accuracy 0.135
2025-01-15 09:50:16,548 - b2_model - INFO - Eval Epoch 1: Loss 2.0631975673493885, Accuracy: 0.1297539149888143
2025-01-15 09:50:16,628 - b2_model - INFO - Epoch 2, Current LR: 7.500000000000001e-05
2025-01-15 09:50:56,251 - b2_model - INFO - Training: Epoch 2, Batch 19/135 loss 2.245707718949569 accuracy 0.140625
2025-01-15 09:51:32,899 - b2_model - INFO - Training: Epoch 2, Batch 39/135 loss 2.1846898060578566 accuracy 0.1421875
2025-01-15 09:52:05,213 - b2_model - INFO - Training: Epoch 2, Batch 59/135 loss 2.156141525607998 accuracy 0.15625
2025-01-15 09:52:36,632 - b2_model - INFO - Training: Epoch 2, Batch 79/135 loss 2.141812581050245 accuracy 0.15859375
2025-01-15 09:53:08,401 - b2_model - INFO - Training: Epoch 2, Batch 99/135 loss 2.134386823634909 accuracy 0.160625
2025-01-15 09:53:40,044 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-15 09:53:40,044 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-15 09:53:41,864 - b2_model - INFO - Current path: C:\Project\project
2025-01-15 09:53:41,864 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-15 09:53:41,864 - b2_model - INFO - No model found starting from scratch
2025-01-15 09:53:41,867 - b2_model - INFO - Epoch 1, Current LR: 0.0001
2025-01-15 09:53:59,511 - b2_model - INFO - Training: Epoch 1, Batch 19/135 loss 2.16516879985207 accuracy 0.16875
